Country,Year,GDP_per_capita,GDP_per_capita_winsorized,GDP_per_capita_log
Germany,1970,13210.91,13210.91,9.488873974498377
Brazil,1970,21875.27,21875.27,9.99315776668342
Japan,1970,9285.37,9285.37,9.136303012713928
Canada,1970,14162.09,14162.09,9.5583945637801
Germany,1970,23000.74,23000.74,10.043325144223719
Saudi Arabia,1970,7853.92,7853.92,8.968895366042059
South Africa,1970,-4747.82,-2777.4275,
France,1970,14471.46,14471.46,9.580002812086843
India,1970,16713.5,16713.5,9.724031885155219
Argentina,1970,15217.36,15217.36,9.630257872653274
Saudi Arabia,1970,11954.42,11954.42,9.38894001101936
Germany,1970,9673.21,9673.21,9.177218860817364
Kenya,1970,9520.9,9520.9,9.161349687703938
Germany,1970,13427.07,13427.07,9.505102571074124
Saudi Arabia,1970,16263.81,16263.81,9.696759157314476
Brazil,1970,11346.31,11346.31,9.33673599041428
India,1970,15599.35,15599.35,9.655048628883383
Saudi Arabia,1970,7868.9,7868.9,8.970800634850416
Kenya,1970,4221.13,4221.13,8.348095019028499
France,1970,-971.83,-971.83,
Brazil,1970,4511.33,4511.33,8.414568928801293
Mexico,1970,11778.12,11778.12,9.37408375152893
Turkey,1970,16648.56,16648.56,9.72013906863298
Kenya,1970,1324.79,1324.79,7.189763787163066
Australia,1970,6458.66,6458.66,8.77333196381261
Kenya,1970,-9134.56,-2777.4275,
South Africa,1970,13563.89,13563.89,9.51524011595584
Mexico,1970,20136.18,20136.18,9.910323136607884
China,1970,20549.61,20549.61,9.930645903182125
Germany,1970,28258.32,27317.421,10.215316515528354
Argentina,1970,9513.79,9513.79,9.160602709071561
China,1970,18537.19,18537.19,9.827588207601078
Mexico,1970,20148.7,20148.7,9.910944678926528
China,1970,19594.31,19594.31,9.883045530870929
Kenya,1970,-828.1,-828.1,
Japan,1970,3166.72,3166.72,8.06076736518985
Egypt,1970,-4757.09,-2777.4275,
Australia,1970,5801.75,5801.75,8.666087222097673
India,1970,3540.69,3540.69,8.172359293338099
Argentina,1970,23227.3,23227.3,10.05312664185541
South Africa,1970,4518.35,4518.35,8.416123457175567
Canada,1970,10304.38,10304.38,9.240421367947933
Brazil,1970,18410.77,18410.77,9.82074541300597
South Africa,1970,11717.39,11717.39,9.368914681680952
Germany,1970,11730.7,11730.7,9.370049858682773
Canada,1970,19635.87,19635.87,9.885164200572488
France,1970,18740.71,18740.71,9.838506800295463
Indonesia,1970,5149.93,5149.93,8.546932559878993
France,1970,3777.87,3777.87,8.237180302122685
Mexico,1970,24428.25,24428.25,10.103536463821467
Japan,1970,8135.91,8135.91,9.004165780048048
Japan,1970,9479.0,9479.0,9.156939595249067
Brazil,1970,23367.22,23367.22,10.059132258607306
Brazil,1970,22056.9,22056.9,10.001426093353231
Australia,1970,28737.07,27317.421,10.215316515528354
Indonesia,1970,3535.49,3535.49,8.170889988817587
China,1970,20405.42,20405.42,9.923604836205152
China,1970,17133.51,17133.51,9.748849837459789
Turkey,1970,35336.43,27317.421,10.215316515528354
Indonesia,1970,8603.34,8603.34,9.060022006110815
South Africa,1970,-12042.94,-2777.4275,
Australia,1970,4707.35,4707.35,8.457092807163276
United States,1970,26803.95,26803.95,10.196341850936264
Japan,1970,1840.43,1840.43,7.518297722672809
South Korea,1970,23620.26,23620.26,10.06990243295178
United States,1970,14710.45,14710.45,9.596381381137272
Indonesia,1970,7701.85,7701.85,8.949345669230743
South Africa,1970,12438.87,12438.87,9.428661916077795
China,1970,-50.77,-50.77,
Turkey,1970,12211.58,12211.58,9.410221846994885
Turkey,1970,10093.83,10093.83,9.219778690585331
Turkey,1970,14999.98,14999.98,9.615870811283552
Saudi Arabia,1970,-263.11,-263.11,
South Africa,1970,4416.24,4416.24,8.393270345642252
Canada,1970,14260.55,14260.55,9.565322383713516
Argentina,1970,18101.74,18101.74,9.803818587012406
Kenya,1970,3460.25,3460.25,8.149385074485172
Mexico,1970,22687.43,22687.43,10.029610381902605
Kenya,1970,7260.83,7260.83,8.89038714217122
United States,1970,-1323.06,-1323.06,
Argentina,1970,7448.01,7448.01,8.91583641663745
Indonesia,1970,14667.59,14667.59,9.593463751998303
Mexico,1970,21684.49,21684.49,9.984398652278873
Argentina,1970,19384.55,19384.55,9.872283222155467
Japan,1970,19548.91,19548.91,9.880725961822353
Egypt,1970,-244.72,-244.72,
Nigeria,1970,13149.38,13149.38,9.484205934526793
Canada,1970,22200.43,22200.43,10.007911980200266
Argentina,1970,9020.59,9020.59,9.107375872466635
France,1970,23738.99,23738.99,10.07491624693358
United States,1970,32130.22,27317.421,10.215316515528354
Egypt,1970,7907.69,7907.69,8.975717433898414
Egypt,1970,15521.26,15521.26,9.650030401692558
Egypt,1970,10040.18,10040.18,9.214449916220103
United States,1970,5079.17,5079.17,8.53310000457953
Canada,1970,12732.15,12732.15,9.451964107917147
Nigeria,1970,-4087.93,-2777.4275,
Russia,1970,13980.49,13980.49,9.545489590938224
United States,1970,21332.81,21332.81,9.968048417174082
Kenya,1970,13555.97,13555.97,9.514656085197986
Canada,1970,23783.99,23783.99,10.076809988433247
Argentina,1970,23769.02,23769.02,10.076180401750603
Russia,1970,16269.77,16269.77,9.697125525460773
Kenya,1970,3208.72,3208.72,8.0739389849052
Egypt,1970,1554.82,1554.82,7.349758016812814
Russia,1970,23921.29,23921.29,10.082565939268143
Brazil,1970,17369.68,17369.68,9.762539006425136
South Africa,1970,-3749.54,-2777.4275,
Australia,1970,9347.78,9347.78,9.143001132485887
Japan,1970,22743.35,22743.35,10.032072041886368
Indonesia,1970,23561.97,23561.97,10.067431690941032
India,1970,20853.61,20853.61,9.945330305904761
Nigeria,1970,3197.92,3197.92,8.070568531821875
Kenya,1970,-8684.23,-2777.4275,
Australia,1970,13414.7,13414.7,9.504180941893456
Australia,1970,11742.07,11742.07,9.371018558345355
Brazil,1970,17487.14,17487.14,9.769278215873754
India,1970,11249.91,11249.91,9.328204293250126
Kenya,1970,2007.93,2007.93,7.605357521002321
Russia,1970,13281.64,13281.64,9.494213198454004
Germany,1970,6865.48,6865.48,8.834406881274038
India,1970,6808.29,6808.29,8.826043135264804
Egypt,1970,2385.87,2385.87,7.777738163188375
Nigeria,1970,5630.52,5630.52,8.636134666933101
India,1970,8449.61,8449.61,9.041993907094806
Japan,1970,6319.67,6319.67,8.751580494180185
Turkey,1970,24744.21,24744.21,10.116387213912917
Mexico,1970,13404.07,13404.07,9.50338827258854
India,1970,26268.4,26268.4,10.176160042677605
Saudi Arabia,1970,10378.23,10378.23,9.247561972850791
Germany,1970,25635.63,25635.63,10.151777467138826
Germany,1970,12803.65,12803.65,9.457563665187052
Brazil,1970,27064.93,27064.93,10.20603102036251
South Africa,1970,5687.72,5687.72,8.646240545750697
Nigeria,1970,7815.17,7815.17,8.963949943741971
Saudi Arabia,1970,3747.4,3747.4,8.229084361249669
Germany,1970,9349.78,9349.78,9.143215041263167
China,1970,16155.34,16155.34,9.690067821274937
Brazil,1970,23647.17,23647.17,10.071041012490696
Russia,1970,22675.95,22675.95,10.029104269080667
Indonesia,1970,11170.61,11170.61,9.321131017755423
United States,1970,15131.49,15131.49,9.624599366936284
France,1970,20093.66,20093.66,9.908209387108414
India,1970,14508.94,14508.94,9.58258921079043
France,1970,6495.77,6495.77,8.779060409299616
Brazil,1970,30516.6,27317.421,10.215316515528354
Saudi Arabia,1970,24717.24,24717.24,10.115296711625968
Argentina,1970,22196.94,22196.94,10.00775477076206
Egypt,1970,11566.47,11566.47,9.355952127304699
Russia,1970,17565.5,17565.5,9.773748958150302
France,1970,21482.44,21482.44,9.975037684776114
South Korea,1970,10395.56,10395.56,9.249230261182486
Canada,1970,21916.0,21916.0,9.99501787038172
Mexico,1970,14086.74,14086.74,9.553060194582683
United States,1970,23225.16,23225.16,10.053034508613457
South Korea,1970,15984.5,15984.5,9.679437340329121
South Korea,1970,24819.0,24819.0,10.119405058758598
Australia,1970,3213.55,3213.55,8.075442657979359
Japan,1970,21783.29,21783.29,9.988944346787937
Germany,1970,8008.33,8008.33,8.988362391120734
India,1970,23498.24,23498.24,10.064723359183755
Turkey,1970,14423.44,14423.44,9.576679269132258
India,1970,18477.43,18477.43,9.824359384876693
China,1970,7365.53,7365.53,8.904702046629444
Indonesia,1970,26733.5,26733.5,10.193710145132016
Russia,1970,15754.41,15754.41,9.664939077337378
India,1970,10956.17,10956.17,9.3017493154808
Canada,1970,22626.89,22626.89,10.026938495217362
Egypt,1970,10502.37,10502.37,9.25945143703237
Russia,1970,33119.29,27317.421,10.215316515528354
Kenya,1970,12205.51,12205.51,9.40972469496137
India,1970,17324.96,17324.96,9.759961233778368
Kenya,1970,-17.07,-17.07,
Nigeria,1970,-8242.2,-2777.4275,
China,1970,9252.96,9252.96,9.132806847002449
Japan,1970,571.85,571.85,6.350623902339635
Germany,1970,23345.3,23345.3,10.058193792297098
South Korea,1970,6192.02,6192.02,8.731178130385453
Indonesia,1970,17769.6,17769.6,9.785300685350768
Kenya,1970,6119.21,6119.21,8.71935168864316
United States,1970,16820.66,16820.66,9.730422620690494
Kenya,1970,4176.36,4176.36,8.337434747041433
Brazil,1970,11892.67,11892.67,9.383761604800084
China,1970,16224.31,16224.31,9.694327647707178
Saudi Arabia,1970,11289.4,11289.4,9.331708086099797
India,1970,15846.01,15846.01,9.670736117976874
India,1970,15328.09,15328.09,9.637507609373348
Nigeria,1970,6737.35,6737.35,8.815570366814537
Japan,1970,10765.38,10765.38,9.28418359480118
Brazil,1970,21675.18,21675.18,9.983969240766676
South Africa,1970,26484.48,26484.48,10.184351937280512
Germany,1970,31298.22,27317.421,10.215316515528354
Canada,1970,2372.0,2372.0,7.771910256435763
Kenya,1970,-3534.46,-2777.4275,
Russia,1970,14954.41,14954.41,9.612828386268323
Russia,1970,8399.94,8399.94,9.03609888333244
Russia,1970,25298.25,25298.25,10.138530030007438
Russia,1970,10239.68,10239.68,9.234123302638702
India,1970,9562.44,9562.44,9.165702773957193
Canada,1970,14509.85,14509.85,9.58265192445193
Australia,1970,25432.25,25432.25,10.143812652059097
Japan,1970,15167.93,15167.93,9.627004535906359
Canada,1970,21600.45,21600.45,9.980515721048793
Germany,1970,17711.66,17711.66,9.782034917126802
Argentina,1970,23040.0,23040.0,10.045030516645731
India,1970,5842.87,5842.87,8.67314852758552
Canada,1970,15464.23,15464.23,9.646349557300852
South Korea,1970,24795.72,24795.72,10.118466665341689
Russia,1970,22362.48,22362.48,10.015184550221768
Nigeria,1970,73.42,73.42,4.309724722918476
Argentina,1970,22348.6,22348.6,10.014563702789838
Egypt,1970,21942.65,21942.65,9.99623308280012
Japan,1970,2441.55,2441.55,7.800797854536482
Brazil,1970,22443.67,22443.67,10.018808448501577
India,1970,9717.43,9717.43,9.181779361774554
Indonesia,1970,8791.23,8791.23,9.081623655886874
China,1970,3131.78,3131.78,8.04967606825044
Turkey,1970,21245.42,21245.42,9.963943689571565
Australia,1970,759.45,759.45,6.633910363318378
Turkey,1970,3668.55,3668.55,8.20782431772687
Argentina,1970,13231.73,13231.73,9.49044858502828
Indonesia,1970,13401.08,13401.08,9.503165197773619
Egypt,1970,7787.93,7787.93,8.96045877384657
Australia,1970,17538.11,17538.11,9.772188523475743
Saudi Arabia,1970,2481.74,2481.74,7.817118067983593
South Africa,1970,5889.94,5889.94,8.681170856441812
Kenya,1970,9724.24,9724.24,9.182479846845373
China,1970,12553.73,12553.73,9.437852765984097
Argentina,1970,6213.25,6213.25,8.73460032087851
Argentina,1970,24805.62,24805.62,10.118865832016008
Nigeria,1970,-7796.3,-2777.4275,
Saudi Arabia,1970,4113.11,4113.11,8.322177807823364
Australia,1970,30297.2,27317.421,10.215316515528354
Saudi Arabia,1970,17216.89,17216.89,9.753704238534466
United States,1970,14537.74,14537.74,9.584572089835971
France,1970,6702.22,6702.22,8.810343286944226
South Africa,1970,1739.95,1739.95,7.4621862202288485
China,1970,21776.2,21776.2,9.988618829912246
Brazil,1970,11705.81,11705.81,9.367926002741752
India,1970,24186.7,24186.7,10.093599518471802
China,1970,3675.51,3675.51,8.209719211610818
Egypt,1970,17003.26,17003.26,9.741219179881659
Canada,1970,24832.57,24832.57,10.11995164585547
France,1970,24127.59,24127.59,10.091152723426486
South Africa,1970,20026.29,20026.29,9.904851122451973
India,1970,-4914.03,-2777.4275,
United States,1970,22921.88,22921.88,10.039890817385078
India,1970,28327.14,27317.421,10.215316515528354
Australia,1970,19016.51,19016.51,9.853115412702788
Japan,1970,23265.73,23265.73,10.054779722141687
Mexico,1970,7669.28,7669.28,8.945108399561994
China,1970,14665.74,14665.74,9.593337624219789
South Korea,1970,1666.45,1666.45,7.419050792332723
Australia,1970,11222.02,11222.02,9.325722305069377
Turkey,1970,24440.99,24440.99,10.10405783386604
Mexico,1970,20567.91,20567.91,9.931535991452037
China,1970,22767.88,22767.88,10.03314997032059
France,1970,660.36,660.36,6.49429832094442
South Africa,1970,551.99,551.99,6.315339918176192
Indonesia,1970,30066.79,27317.421,10.215316515528354
Nigeria,1970,-1322.82,-1322.82,
Canada,1970,9492.62,9492.62,9.158375273031107
United States,1970,24395.74,24395.74,10.102204795797766
Mexico,1970,21708.91,21708.91,9.985524117308701
Canada,1970,19381.31,19381.31,9.872116073388032
Mexico,1970,22040.23,22040.23,10.000670069332168
Kenya,1970,-13461.61,-2777.4275,
Australia,1970,22942.7,22942.7,10.040798668000058
Kenya,1970,20439.56,20439.56,9.925276441202616
Kenya,1970,7356.01,7356.01,8.903408879181034
Brazil,1970,-3287.96,-2777.4275,
United States,1970,18796.67,18796.67,9.841488204967106
Turkey,1970,19090.17,19090.17,9.856981203474513
Argentina,1970,9097.54,9097.54,9.1158692400727
South Korea,1970,6413.21,6413.21,8.766271120596455
Egypt,1970,5192.22,5192.22,8.5551092076687
South Africa,1970,-6041.09,-2777.4275,
Indonesia,1970,25982.82,25982.82,10.165229315597509
Nigeria,1970,753.46,753.46,6.626002261560664
Indonesia,1970,26880.29,26880.29,10.19918578455698
Mexico,1970,19901.2,19901.2,9.898585557365896
United States,1970,1797.45,1797.45,7.494680461803993
Indonesia,1970,8576.34,8576.34,9.056879121104824
Egypt,1970,18548.82,18548.82,9.828215364484459
Turkey,1970,21039.53,21039.53,9.954205856648448
India,1970,1637.67,1637.67,7.401640216189872
South Korea,1970,11637.31,11637.31,9.362057521741049
Nigeria,1970,3012.28,3012.28,8.010784465446438
Nigeria,1970,10223.57,10223.57,9.232548926236985
Kenya,1970,16712.96,16712.96,9.723999577355215
United States,1970,13692.25,13692.25,9.524658289669402
Argentina,1970,23026.39,23026.39,10.044439655953793
Egypt,1970,4169.62,4169.62,8.335819984796071
Nigeria,1970,-1183.67,-1183.67,
Russia,1970,11016.54,11016.54,9.307243827297253
Argentina,1970,19618.72,19618.72,9.884290461865634
Brazil,1970,18699.24,18699.24,9.83629163698492
Turkey,1970,11054.86,11054.86,9.310715883119752
China,1970,1446.09,1446.09,7.277309922347601
Japan,1970,14024.72,14024.72,9.5486480659716
Australia,1970,15791.74,15791.74,9.667305619744607
Japan,1970,10743.27,10743.27,9.2821278681926
Indonesia,1970,13047.96,13047.96,9.476463716088555
Brazil,1970,27020.76,27020.76,10.204397746328475
Kenya,1970,8080.02,8080.02,8.997273381171604
Nigeria,1970,4626.61,4626.61,8.439795815099759
Argentina,1970,25121.73,25121.73,10.13152829302102
France,1970,16246.58,16246.58,9.695699253590819
Argentina,1970,17804.19,17804.19,9.787245266814729
South Korea,1970,-5027.19,-2777.4275,
France,1970,19202.03,19202.03,9.86282335806479
Saudi Arabia,1970,-484.45,-484.45,
Egypt,1970,9015.24,9015.24,9.106782674708713
Canada,1970,11435.06,11435.06,9.344526800018155
South Korea,1970,10057.56,10057.56,9.216179292254976
Egypt,1970,-14386.88,-2777.4275,
Japan,1970,15616.12,15616.12,9.656123027392498
Egypt,1970,7009.25,7009.25,8.855128642730802
Russia,1970,5389.84,5389.84,8.592456495916448
Germany,1970,9838.47,9838.47,9.194157126807083
Argentina,1970,32566.85,27317.421,10.215316515528354
Egypt,1970,-1278.96,-1278.96,
Canada,1970,19326.69,19326.69,9.869294061698632
Mexico,1970,24501.56,24501.56,10.106532880870057
Russia,1970,28658.26,27317.421,10.215316515528354
India,1970,14003.48,14003.48,9.547132557408316
Mexico,1970,14584.65,14584.65,9.587793447644048
Egypt,1970,-2425.54,-2425.54,
South Africa,1970,5526.25,5526.25,8.617445683305329
India,1970,8478.91,8478.91,9.045455115522081
Nigeria,1970,20746.09,20746.09,9.940161274860305
Argentina,1970,41069.64,27317.421,10.215316515528354
India,1970,26876.12,26876.12,10.199030646039738
Argentina,1970,8941.51,8941.51,9.098571589388069
South Africa,1970,-2641.59,-2641.59,
Japan,1970,16375.26,16375.26,9.703588004108104
Saudi Arabia,1970,7548.08,7548.08,8.929180980513596
Germany,1970,8937.66,8937.66,9.098140968790032
Saudi Arabia,1970,16128.53,16128.53,9.688407032443022
Egypt,1970,2520.38,2520.38,7.8325616496644965
Indonesia,1970,17068.5,17068.5,9.745048524205421
Russia,1970,-3022.99,-2777.4275,
United States,1970,17378.76,17378.76,9.763061589748204
South Africa,1970,11862.9,11862.9,9.381255454921828
Japan,1970,8657.17,8657.17,9.066258662828796
Germany,1970,-2217.33,-2217.33,
Argentina,1970,16718.01,16718.01,9.724301674359364
Argentina,1970,15428.54,15428.54,9.64403913285838
United States,1970,14959.89,14959.89,9.6131947417375
South Korea,1970,30352.49,27317.421,10.215316515528354
Mexico,1970,4778.37,4778.37,8.472064017636049
Brazil,1970,2578.65,2578.65,7.855409009798431
India,1970,17924.02,17924.02,9.79395278122731
United States,1970,16957.79,16957.79,9.738541562461142
South Africa,1970,8994.54,8994.54,9.104484177934566
Brazil,1970,18304.04,18304.04,9.814931710747251
Canada,1970,17979.39,17979.39,9.79703699855789
South Africa,1970,1495.47,1495.47,7.310864280316004
South Africa,1970,-3002.54,-2777.4275,
Kenya,1970,2425.47,2425.47,7.794192805282339
Canada,1970,6257.31,6257.31,8.741665459595092
Egypt,1970,-2535.27,-2535.27,
China,1970,-2346.56,-2346.56,
India,1970,11097.53,11097.53,9.314567946098045
South Korea,1970,10266.35,10266.35,9.2367242365202
Australia,1970,14934.57,14934.57,9.611500895305259
Germany,1970,19560.94,19560.94,9.881341120674689
Indonesia,1970,14999.7,14999.7,9.615852145662158
United States,1970,19171.89,19171.89,9.86125258106728
South Korea,1970,8366.3,8366.3,9.032086530798031
Russia,1970,21750.79,21750.79,9.98745133198104
Australia,1970,21669.59,21669.59,9.983711320740294
Germany,1970,26190.26,26190.26,10.173181046310146
South Africa,1970,1911.9,1911.9,7.556375694158608
China,1970,16060.13,16060.13,9.684157346171228
India,1970,7027.11,7027.11,8.857673100863499
Egypt,1970,10921.33,10921.33,9.298564596502134
Nigeria,1970,6679.08,6679.08,8.806885242506883
Russia,1970,16560.69,16560.69,9.71484747587228
Argentina,1970,10226.72,10226.72,9.2328569602053
Japan,1970,-11194.42,-2777.4275,
Brazil,1970,21126.0,21126.0,9.958307122300235
Russia,1970,9777.42,9777.42,9.18793319578535
South Africa,1970,5541.39,5541.39,8.620181094653917
Australia,1970,13907.44,13907.44,9.54025112909555
Saudi Arabia,1970,14769.16,14769.16,9.600364208235877
Nigeria,1970,12608.34,12608.34,9.442193088176046
Nigeria,1970,-3160.22,-2777.4275,
South Africa,1970,-1629.55,-1629.55,
South Africa,1970,7366.59,7366.59,8.904845930349929
Kenya,1970,2022.79,2022.79,7.612727270083728
Russia,1970,15407.08,15407.08,9.642647326132424
Germany,1970,9852.24,9852.24,9.195555614089356
India,1970,15565.56,15565.56,9.652880302717008
Canada,1970,16402.14,16402.14,9.705228058900143
Russia,1970,3035.36,3035.36,8.018414708560913
