Country,Year,GDP_per_capita,Literacy_Rate,Cluster
Germany,1970,23846.07,85.8,2
Russia,1970,19194.6,95.2,2
Nigeria,1970,17628.06,92.4,0
Turkey,1970,8526.13,79.0,1
Mexico,1970,26603.47,87.6,2
Kenya,1970,8414.89,74.6,1
Australia,1970,1917.49,95.3,0
Brazil,1970,18400.43,66.7,1
Australia,1970,31303.9,90.6,2
Brazil,1970,22144.7,78.2,2
Germany,1970,29898.34,88.3,2
Germany,1970,801.64,100.0,0
Canada,1970,16032.06,88.2,2
Brazil,1970,15231.78,100.0,2
Russia,1970,20773.28,77.7,1
Australia,1970,17901.85,97.6,2
Egypt,1970,-12616.24,74.7,0
South Africa,1970,70.67,90.5,0
Germany,1970,21196.1,86.8,2
India,1970,3810.64,100.0,0
Brazil,1970,13064.97,84.3,1
India,1970,4839.71,83.2,0
Russia,1970,17496.56,90.3,2
Brazil,1970,23799.68,98.2,2
Russia,1970,12192.17,89.8,0
Egypt,1970,5276.72,70.3,1
Japan,1970,22210.52,85.0,2
Nigeria,1970,8188.09,84.1,0
United States,1970,14803.84,89.4,2
Turkey,1970,1414.6,81.8,0
France,1970,-10895.2,96.1,0
Brazil,1970,5475.39,89.0,2
Indonesia,1970,19030.81,87.8,1
China,1970,17302.12,78.7,2
Saudi Arabia,1970,15293.36,72.8,1
Argentina,1970,16086.72,85.2,2
Mexico,1970,30328.28,77.4,2
Mexico,1970,10612.82,85.5,0
India,1970,10931.85,100.0,0
Brazil,1970,15872.23,99.9,2
Canada,1970,28820.29,83.4,2
France,1970,24773.55,82.0,2
United States,1970,12557.78,87.1,2
Mexico,1970,23694.63,84.9,2
Indonesia,1970,23696.53,87.9,2
Russia,1970,30482.1,95.0,2
France,1970,13941.86,94.9,2
Mexico,1970,12707.03,97.1,2
South Korea,1970,21658.98,92.7,2
Argentina,1970,15757.5,64.1,1
Nigeria,1970,-1788.82,100.0,0
Australia,1970,16886.43,79.4,2
Turkey,1970,19866.58,93.6,2
China,1970,7692.15,88.6,0
South Africa,1970,17655.35,80.8,1
Saudi Arabia,1970,20831.94,66.5,1
Kenya,1970,8453.02,81.0,1
Saudi Arabia,1970,18533.74,93.0,2
France,1970,8018.0,77.8,1
Kenya,1970,2578.19,85.1,0
United States,1970,16715.58,82.7,1
Indonesia,1970,15702.6,74.7,1
United States,1970,7802.29,88.0,0
Australia,1970,8344.85,66.0,1
Mexico,1970,9456.05,65.3,1
China,1970,13114.18,66.4,1
France,1970,16633.91,85.8,2
China,1970,12560.97,85.9,0
Egypt,1970,-9224.01,83.6,0
Nigeria,1970,14181.23,92.0,2
France,1970,39889.34,74.7,1
Mexico,1970,18744.02,86.8,2
South Africa,1970,13530.27,76.6,2
China,1970,16458.68,95.8,2
Canada,1970,19420.08,84.4,2
China,1970,5451.24,91.7,0
Kenya,1970,2928.05,91.8,0
Canada,1970,13774.27,68.9,1
Mexico,1970,2004.32,81.7,0
Australia,1970,27086.07,72.7,1
Saudi Arabia,1970,17396.05,82.3,1
South Korea,1970,8928.84,68.3,1
Russia,1970,8173.22,94.8,0
Canada,1970,8892.69,70.0,1
Germany,1970,18300.3,91.6,2
Japan,1970,17815.04,73.3,1
Kenya,1970,12995.81,90.3,2
Brazil,1970,14822.19,70.5,1
India,1970,9588.31,80.3,1
Russia,1970,11159.07,88.9,0
Canada,1970,13449.49,75.0,1
Turkey,1970,21610.33,69.2,1
Turkey,1970,13463.1,76.0,1
United States,1970,14334.77,75.7,1
France,1970,17804.3,76.3,1
Saudi Arabia,1970,15891.48,95.6,2
South Korea,1970,27018.08,71.0,1
Japan,1970,12710.79,88.2,0
South Korea,1970,8746.6,81.5,1
Turkey,1970,19006.95,84.1,1
India,1970,11807.48,58.5,1
Indonesia,1970,16175.2,79.0,1
Turkey,1970,10846.7,80.7,1
Russia,1970,1078.05,99.6,0
Turkey,1970,7563.35,80.6,1
China,1970,18041.25,77.2,1
Japan,1970,7520.92,75.4,1
Nigeria,1970,-4354.87,78.4,0
China,1970,15432.42,83.9,1
Germany,1970,18899.17,87.2,1
France,1970,15701.04,80.4,2
France,1970,3802.72,93.2,0
Canada,1970,1341.73,87.2,0
Kenya,1970,6805.41,75.6,1
China,1970,28632.93,81.3,2
Australia,1970,24926.6,100.0,2
South Africa,1970,14970.72,77.5,1
China,1970,19016.98,81.6,2
Russia,1970,15049.45,88.3,0
Nigeria,1970,-3687.12,78.1,0
United States,1970,19495.61,88.1,1
Brazil,1970,25526.92,99.5,2
Nigeria,1970,1106.92,96.7,0
Germany,1970,20823.37,76.4,2
Mexico,1970,20850.98,74.6,1
Indonesia,1970,9383.61,74.9,1
Germany,1970,10573.18,70.4,1
Japan,1970,21075.54,80.0,1
South Korea,1970,1305.64,80.9,0
Nigeria,1970,-307.72,96.2,0
Russia,1970,14975.25,93.9,2
Japan,1970,20408.1,76.6,1
Turkey,1970,2976.28,70.0,1
Argentina,1970,14881.92,95.2,0
Nigeria,1970,5735.62,91.0,0
Egypt,1970,12112.28,77.3,2
United States,1970,31105.46,75.5,2
Indonesia,1970,11335.12,85.1,0
Japan,1970,9698.33,92.6,0
Kenya,1970,-9945.29,100.0,0
France,1970,23531.69,85.3,1
Argentina,1970,2813.21,85.4,0
Nigeria,1970,-649.79,96.5,0
China,1970,15951.39,92.9,2
Egypt,1970,9234.38,87.2,0
Egypt,1970,10188.8,89.6,0
China,1970,17487.75,88.8,2
Russia,1970,15971.86,81.2,1
South Korea,1970,21774.39,79.6,1
France,1970,18092.09,80.9,2
Argentina,1970,20133.54,84.5,2
Kenya,1970,480.95,93.1,0
Egypt,1970,5732.83,83.9,0
Saudi Arabia,1970,5693.46,91.0,0
Germany,1970,4061.13,93.9,0
Canada,1970,21242.99,71.3,1
France,1970,25300.11,83.6,2
China,1970,21275.32,88.1,2
Indonesia,1970,5259.86,90.4,0
Japan,1970,24896.79,88.3,2
India,1970,914.71,65.4,1
Egypt,1970,-1293.93,80.6,0
Indonesia,1970,22006.52,100.0,2
Argentina,1970,101.03,82.7,0
France,1970,11331.69,95.1,0
Egypt,1970,-9489.67,70.8,0
Egypt,1970,17897.01,76.9,2
Brazil,1970,13115.37,77.4,1
Brazil,1970,9814.18,74.5,1
Japan,1970,7495.53,88.8,0
France,1970,3985.7,85.7,0
India,1970,18347.38,89.1,1
Germany,1970,1754.34,91.0,0
China,1970,21393.61,85.9,2
Australia,1970,10288.35,84.1,2
Germany,1970,17628.91,100.0,0
Canada,1970,3648.85,83.3,0
Indonesia,1970,6908.59,88.4,0
Canada,1970,5242.7,90.1,0
Kenya,1970,-10653.08,73.8,0
South Korea,1970,2847.81,78.1,1
Germany,1970,13210.91,92.2,2
Brazil,1970,21875.27,69.1,1
Japan,1970,9285.37,87.0,0
Canada,1970,14162.09,92.9,0
Germany,1970,23000.74,76.1,1
Saudi Arabia,1970,7853.92,70.6,1
South Africa,1970,-4747.82,95.9,0
France,1970,14471.46,94.4,2
India,1970,16713.5,80.4,1
Argentina,1970,15217.36,76.9,1
Saudi Arabia,1970,11954.42,97.3,2
Germany,1970,9673.21,74.5,1
Kenya,1970,9520.9,85.9,2
Germany,1970,13427.07,79.5,2
Saudi Arabia,1970,16263.81,67.9,1
Brazil,1970,11346.31,79.9,1
India,1970,15599.35,88.3,2
Saudi Arabia,1970,7868.9,89.6,0
Kenya,1970,4221.13,80.4,0
France,1970,-971.83,88.6,0
Brazil,1970,4511.33,83.3,0
Mexico,1970,11778.12,96.1,2
Turkey,1970,16648.56,100.0,0
Kenya,1970,1324.79,86.8,0
Australia,1970,6458.66,80.3,0
Kenya,1970,-9134.56,78.7,0
South Africa,1970,13563.89,85.2,2
Mexico,1970,20136.18,93.2,2
China,1970,20549.61,100.0,0
Germany,1970,28258.32,88.2,2
Argentina,1970,9513.79,92.3,0
China,1970,18537.19,88.4,2
Mexico,1970,20148.7,93.4,2
China,1970,19594.31,79.4,1
Kenya,1970,-828.1,92.2,0
Japan,1970,3166.72,66.0,1
Egypt,1970,-4757.09,88.8,0
Australia,1970,5801.75,97.5,0
India,1970,3540.69,81.2,0
Argentina,1970,23227.3,85.9,2
South Africa,1970,4518.35,94.9,0
Canada,1970,10304.38,94.7,2
Brazil,1970,18410.77,81.2,2
South Africa,1970,11717.39,100.0,0
Germany,1970,11730.7,78.2,2
Canada,1970,19635.87,98.1,2
France,1970,18740.71,92.1,2
Indonesia,1970,5149.93,70.3,1
France,1970,3777.87,79.3,1
Mexico,1970,24428.25,77.7,1
Japan,1970,8135.91,78.5,1
Japan,1970,9479.0,90.7,2
Brazil,1970,23367.22,80.5,2
Brazil,1970,22056.9,85.7,2
Australia,1970,28737.07,91.4,2
Indonesia,1970,3535.49,78.7,0
China,1970,20405.42,84.2,2
China,1970,17133.51,100.0,2
Turkey,1970,35336.43,70.8,2
Indonesia,1970,8603.34,78.3,1
South Africa,1970,-12042.94,75.2,0
Australia,1970,4707.35,81.3,0
United States,1970,26803.95,92.4,2
Japan,1970,1840.43,90.4,0
South Korea,1970,23620.26,62.7,1
United States,1970,14710.45,72.7,1
Indonesia,1970,7701.85,89.2,0
South Africa,1970,12438.87,92.7,0
China,1970,-50.77,88.3,0
Turkey,1970,12211.58,57.5,1
Turkey,1970,10093.83,92.9,0
Turkey,1970,14999.98,82.6,1
Saudi Arabia,1970,-263.11,85.7,0
South Africa,1970,4416.24,81.4,0
Canada,1970,14260.55,69.8,1
Argentina,1970,18101.74,86.9,2
Kenya,1970,3460.25,83.0,0
Mexico,1970,22687.43,92.1,2
Kenya,1970,7260.83,66.4,1
United States,1970,-1323.06,89.7,0
Argentina,1970,7448.01,82.6,0
Indonesia,1970,14667.59,75.4,1
Mexico,1970,21684.49,81.4,1
Argentina,1970,19384.55,74.5,1
Japan,1970,19548.91,89.9,2
Egypt,1970,-244.72,74.8,0
Nigeria,1970,13149.38,88.1,0
Canada,1970,22200.43,79.6,1
Argentina,1970,9020.59,77.4,1
France,1970,23738.99,73.4,1
United States,1970,32130.22,77.8,1
Egypt,1970,7907.69,80.4,1
Egypt,1970,15521.26,81.5,1
Egypt,1970,10040.18,88.7,0
United States,1970,5079.17,96.5,0
Canada,1970,12732.15,73.3,1
Nigeria,1970,-4087.93,78.3,0
Russia,1970,13980.49,87.9,0
United States,1970,21332.81,95.7,2
Kenya,1970,13555.97,85.5,2
Canada,1970,23783.99,89.3,2
Argentina,1970,23769.02,96.8,2
Russia,1970,16269.77,93.5,2
Kenya,1970,3208.72,76.3,1
Egypt,1970,1554.82,74.5,1
Russia,1970,23921.29,100.0,2
Brazil,1970,17369.68,94.0,2
South Africa,1970,-3749.54,77.5,0
Australia,1970,9347.78,81.9,1
Japan,1970,22743.35,81.2,1
Indonesia,1970,23561.97,87.8,2
India,1970,20853.61,78.3,1
Nigeria,1970,3197.92,83.5,0
Kenya,1970,-8684.23,76.5,0
Australia,1970,13414.7,79.2,2
Australia,1970,11742.07,67.7,1
Brazil,1970,17487.14,79.3,1
India,1970,11249.91,81.7,2
Kenya,1970,2007.93,87.6,0
Russia,1970,13281.64,87.0,2
Germany,1970,6865.48,94.7,0
India,1970,6808.29,93.3,0
Egypt,1970,2385.87,81.9,0
Nigeria,1970,5630.52,80.5,0
India,1970,8449.61,75.2,1
Japan,1970,6319.67,84.6,0
Turkey,1970,24744.21,68.3,1
Mexico,1970,13404.07,89.6,2
India,1970,26268.4,73.0,1
Saudi Arabia,1970,10378.23,71.9,1
Germany,1970,25635.63,75.3,1
Germany,1970,12803.65,98.3,2
Brazil,1970,27064.93,85.1,1
South Africa,1970,5687.72,89.9,0
Nigeria,1970,7815.17,72.5,1
Saudi Arabia,1970,3747.4,73.2,1
Germany,1970,9349.78,86.0,0
China,1970,16155.34,83.2,1
Brazil,1970,23647.17,69.4,1
Russia,1970,22675.95,95.5,2
Indonesia,1970,11170.61,89.7,2
United States,1970,15131.49,93.8,2
France,1970,20093.66,89.6,2
India,1970,14508.94,74.7,1
France,1970,6495.77,84.5,0
Brazil,1970,30516.6,76.5,1
Saudi Arabia,1970,24717.24,99.7,2
Argentina,1970,22196.94,73.7,1
Egypt,1970,11566.47,82.0,1
Russia,1970,17565.5,78.3,1
France,1970,21482.44,77.0,1
South Korea,1970,10395.56,63.9,1
Canada,1970,21916.0,92.0,2
Mexico,1970,14086.74,78.0,1
United States,1970,23225.16,100.0,2
South Korea,1970,15984.5,76.4,1
South Korea,1970,24819.0,80.4,1
Australia,1970,3213.55,81.6,0
Japan,1970,21783.29,87.2,2
Germany,1970,8008.33,76.1,1
India,1970,23498.24,99.1,2
Turkey,1970,14423.44,83.8,2
India,1970,18477.43,89.0,2
China,1970,7365.53,83.0,0
Indonesia,1970,26733.5,89.2,2
Russia,1970,15754.41,89.0,0
India,1970,10956.17,74.6,1
Canada,1970,22626.89,86.2,1
Egypt,1970,10502.37,77.7,1
Russia,1970,33119.29,92.9,2
Kenya,1970,12205.51,79.1,2
India,1970,17324.96,79.7,1
Kenya,1970,-17.07,78.0,0
Nigeria,1970,-8242.2,67.4,0
China,1970,9252.96,87.4,0
Japan,1970,571.85,90.1,0
Germany,1970,23345.3,76.8,1
South Korea,1970,6192.02,85.9,0
Indonesia,1970,17769.6,85.8,2
Kenya,1970,6119.21,77.0,1
United States,1970,16820.66,84.3,2
Kenya,1970,4176.36,93.8,0
Brazil,1970,11892.67,98.5,0
China,1970,16224.31,90.3,2
Saudi Arabia,1970,11289.4,89.4,2
India,1970,15846.01,85.5,2
India,1970,15328.09,90.7,2
Nigeria,1970,6737.35,84.8,0
Japan,1970,10765.38,82.8,1
Brazil,1970,21675.18,93.8,2
South Africa,1970,26484.48,94.0,2
Germany,1970,31298.22,78.6,2
Canada,1970,2372.0,89.7,0
Kenya,1970,-3534.46,91.6,0
Russia,1970,14954.41,79.4,2
Russia,1970,8399.94,85.6,0
Russia,1970,25298.25,89.8,2
Russia,1970,10239.68,84.7,0
India,1970,9562.44,91.9,0
Canada,1970,14509.85,77.3,2
Australia,1970,25432.25,78.9,2
Japan,1970,15167.93,95.3,0
Canada,1970,21600.45,91.0,1
Germany,1970,17711.66,69.6,1
Argentina,1970,23040.0,82.3,2
India,1970,5842.87,75.9,1
Canada,1970,15464.23,80.7,2
South Korea,1970,24795.72,93.8,2
Russia,1970,22362.48,100.0,2
Nigeria,1970,73.42,90.4,0
Argentina,1970,22348.6,84.8,2
Egypt,1970,21942.65,84.1,1
Japan,1970,2441.55,78.6,1
Brazil,1970,22443.67,80.6,1
India,1970,9717.43,97.8,0
Indonesia,1970,8791.23,90.6,0
China,1970,3131.78,71.8,1
Turkey,1970,21245.42,84.6,2
Australia,1970,759.45,62.6,1
Turkey,1970,3668.55,86.1,0
Argentina,1970,13231.73,91.3,2
Indonesia,1970,13401.08,82.5,1
Egypt,1970,7787.93,90.6,0
Australia,1970,17538.11,91.4,2
Saudi Arabia,1970,2481.74,69.7,1
South Africa,1970,5889.94,87.1,0
Kenya,1970,9724.24,76.3,1
China,1970,12553.73,89.3,0
Argentina,1970,6213.25,88.7,0
Argentina,1970,24805.62,76.5,1
Nigeria,1970,-7796.3,86.3,0
Saudi Arabia,1970,4113.11,91.4,0
Australia,1970,30297.2,71.6,1
Saudi Arabia,1970,17216.89,90.5,2
United States,1970,14537.74,84.0,2
France,1970,6702.22,80.6,1
South Africa,1970,1739.95,85.4,0
China,1970,21776.2,87.2,1
Brazil,1970,11705.81,66.4,1
India,1970,24186.7,79.1,1
China,1970,3675.51,85.3,0
Egypt,1970,17003.26,73.7,1
Canada,1970,24832.57,92.6,2
France,1970,24127.59,86.9,2
South Africa,1970,20026.29,80.2,1
India,1970,-4914.03,72.4,0
United States,1970,22921.88,92.5,2
India,1970,28327.14,95.2,2
Australia,1970,19016.51,86.4,2
Japan,1970,23265.73,94.5,2
Mexico,1970,7669.28,74.0,2
China,1970,14665.74,92.0,2
South Korea,1970,1666.45,71.5,1
Australia,1970,11222.02,95.5,0
Turkey,1970,24440.99,69.7,1
Mexico,1970,20567.91,71.9,1
China,1970,22767.88,77.6,1
France,1970,660.36,67.7,1
South Africa,1970,551.99,88.7,0
Indonesia,1970,30066.79,96.6,2
Nigeria,1970,-1322.82,73.3,0
Canada,1970,9492.62,99.4,0
United States,1970,24395.74,100.0,2
Mexico,1970,21708.91,88.9,2
Canada,1970,19381.31,92.4,2
Mexico,1970,22040.23,71.5,1
Kenya,1970,-13461.61,92.7,0
Australia,1970,22942.7,90.9,1
Kenya,1970,20439.56,97.6,2
Kenya,1970,7356.01,81.3,2
Brazil,1970,-3287.96,91.4,0
United States,1970,18796.67,72.7,1
Turkey,1970,19090.17,87.2,1
Argentina,1970,9097.54,88.1,0
South Korea,1970,6413.21,93.4,0
Egypt,1970,5192.22,88.6,0
South Africa,1970,-6041.09,63.4,1
Indonesia,1970,25982.82,89.6,2
Nigeria,1970,753.46,75.4,0
Indonesia,1970,26880.29,72.0,2
Mexico,1970,19901.2,100.0,0
United States,1970,1797.45,100.0,0
Indonesia,1970,8576.34,81.5,2
Egypt,1970,18548.82,64.5,1
Turkey,1970,21039.53,99.1,0
India,1970,1637.67,84.7,0
South Korea,1970,11637.31,100.0,2
Nigeria,1970,3012.28,100.0,0
Nigeria,1970,10223.57,70.0,1
Kenya,1970,16712.96,72.9,1
United States,1970,13692.25,79.7,2
Argentina,1970,23026.39,86.4,2
Egypt,1970,4169.62,97.2,0
Nigeria,1970,-1183.67,96.4,0
Russia,1970,11016.54,100.0,2
Argentina,1970,19618.72,78.6,1
Brazil,1970,18699.24,87.1,2
Turkey,1970,11054.86,94.0,2
China,1970,1446.09,96.3,0
Japan,1970,14024.72,78.3,1
Australia,1970,15791.74,74.8,1
Japan,1970,10743.27,95.5,2
Indonesia,1970,13047.96,70.7,1
Brazil,1970,27020.76,98.4,2
Kenya,1970,8080.02,83.3,0
Nigeria,1970,4626.61,89.4,0
Argentina,1970,25121.73,97.6,2
France,1970,16246.58,100.0,2
Argentina,1970,17804.19,85.9,1
South Korea,1970,-5027.19,91.1,0
France,1970,19202.03,74.7,1
Saudi Arabia,1970,-484.45,86.4,0
Egypt,1970,9015.24,100.0,0
Canada,1970,11435.06,84.1,2
South Korea,1970,10057.56,78.1,1
Egypt,1970,-14386.88,76.7,0
Japan,1970,15616.12,86.0,2
Egypt,1970,7009.25,66.2,1
Russia,1970,5389.84,86.4,0
Germany,1970,9838.47,88.3,0
Argentina,1970,32566.85,81.3,2
Egypt,1970,-1278.96,89.3,0
Canada,1970,19326.69,68.7,1
Mexico,1970,24501.56,85.4,1
Russia,1970,28658.26,90.5,2
India,1970,14003.48,77.7,1
Mexico,1970,14584.65,100.0,0
Egypt,1970,-2425.54,96.6,0
South Africa,1970,5526.25,85.3,0
India,1970,8478.91,77.1,1
Nigeria,1970,20746.09,83.3,1
Argentina,1970,41069.64,76.0,1
India,1970,26876.12,67.5,1
Argentina,1970,8941.51,93.7,0
South Africa,1970,-2641.59,97.5,0
Japan,1970,16375.26,75.5,1
Saudi Arabia,1970,7548.08,96.9,0
Germany,1970,8937.66,99.7,0
Saudi Arabia,1970,16128.53,99.6,2
Egypt,1970,2520.38,78.8,0
Indonesia,1970,17068.5,88.9,2
Russia,1970,-3022.99,84.9,0
United States,1970,17378.76,91.7,2
South Africa,1970,11862.9,70.0,1
Japan,1970,8657.17,82.5,2
Germany,1970,-2217.33,79.2,0
Argentina,1970,16718.01,87.0,1
Argentina,1970,15428.54,76.3,1
United States,1970,14959.89,72.1,1
South Korea,1970,30352.49,84.0,2
Mexico,1970,4778.37,93.4,0
Brazil,1970,2578.65,76.0,1
India,1970,17924.02,84.2,1
United States,1970,16957.79,92.1,2
South Africa,1970,8994.54,83.3,0
Brazil,1970,18304.04,87.3,2
Canada,1970,17979.39,80.3,1
South Africa,1970,1495.47,94.6,0
South Africa,1970,-3002.54,97.3,0
Kenya,1970,2425.47,79.0,0
Canada,1970,6257.31,87.1,0
Egypt,1970,-2535.27,84.8,0
China,1970,-2346.56,100.0,0
India,1970,11097.53,99.4,2
South Korea,1970,10266.35,91.9,2
Australia,1970,14934.57,90.1,2
Germany,1970,19560.94,80.2,1
Indonesia,1970,14999.7,87.3,2
United States,1970,19171.89,87.7,1
South Korea,1970,8366.3,95.2,0
Russia,1970,21750.79,90.4,2
Australia,1970,21669.59,91.1,2
Germany,1970,26190.26,91.7,2
South Africa,1970,1911.9,91.7,0
China,1970,16060.13,81.1,2
India,1970,7027.11,88.4,0
Egypt,1970,10921.33,85.4,2
Nigeria,1970,6679.08,92.9,0
Russia,1970,16560.69,72.0,1
Argentina,1970,10226.72,82.8,1
Japan,1970,-11194.42,91.1,0
Brazil,1970,21126.0,88.9,2
Russia,1970,9777.42,81.0,2
South Africa,1970,5541.39,79.2,1
Australia,1970,13907.44,79.1,1
Saudi Arabia,1970,14769.16,83.6,2
Nigeria,1970,12608.34,75.4,1
Nigeria,1970,-3160.22,91.6,0
South Africa,1970,-1629.55,91.3,0
South Africa,1970,7366.59,98.5,0
Kenya,1970,2022.79,87.8,0
Russia,1970,15407.08,98.8,0
Germany,1970,9852.24,93.2,0
India,1970,15565.56,88.2,2
Canada,1970,16402.14,86.4,2
Russia,1970,3035.36,91.2,0
Russia,1970,28961.85,87.6,2
France,1970,21961.8,88.0,2
China,1970,37064.71,90.0,2
Turkey,1970,15093.55,86.2,2
Russia,1970,15052.5,87.3,1
China,1970,22269.42,53.8,1
Canada,1970,22300.53,80.1,2
Saudi Arabia,1970,15533.79,84.6,2
Germany,1970,14398.0,83.6,2
Russia,1970,19098.48,77.3,1
Germany,1970,14993.25,94.5,0
Turkey,1970,7814.31,82.8,0
Germany,1970,23463.25,71.8,1
Nigeria,1970,5164.35,79.5,0
Russia,1970,16635.28,88.6,1
Brazil,1970,12308.29,77.1,1
Australia,1970,20007.35,92.3,2
South Africa,1970,10819.72,81.8,1
Egypt,1970,9359.43,53.8,1
Turkey,1970,26806.94,66.8,1
Saudi Arabia,1970,12942.83,88.7,2
Germany,1970,9435.01,85.5,0
Russia,1970,18942.46,74.4,2
Japan,1970,11986.43,81.0,1
Brazil,1970,13205.55,82.5,2
Japan,1970,22206.58,86.5,1
Canada,1970,12232.89,74.5,1
United States,1970,10247.18,75.1,2
United States,1970,12710.8,88.7,2
Japan,1970,12220.54,86.8,0
Argentina,1970,32550.94,90.4,2
Germany,1970,20450.51,100.0,2
Indonesia,1970,25858.43,71.6,2
Mexico,1970,12737.56,70.7,1
South Korea,1970,15213.13,72.8,1
Saudi Arabia,1970,19016.97,95.8,2
China,1970,10936.5,89.3,0
Japan,1970,17120.48,93.8,2
India,1970,-442.67,92.4,0
Kenya,1970,9022.09,63.3,1
Nigeria,1970,5437.9,80.3,2
Germany,1970,24274.31,87.8,2
China,1970,11388.03,79.8,2
Argentina,1970,3069.28,90.9,0
Indonesia,1970,9131.92,69.8,1
Indonesia,1970,17635.02,85.3,2
Germany,1970,18826.27,93.6,2
Brazil,1970,23755.42,73.2,1
Turkey,1970,14327.41,77.2,1
Canada,1970,26207.63,78.5,2
France,1970,7842.08,83.1,2
Canada,1970,17742.93,74.2,1
Australia,1970,2523.16,67.2,1
United States,1970,26024.61,92.4,2
Saudi Arabia,1970,18131.85,87.0,1
United States,1970,8960.4,83.4,0
Egypt,1970,13987.65,90.4,2
South Korea,1970,18852.94,86.6,2
Germany,1970,13470.51,89.6,0
Turkey,1970,6872.39,77.6,1
Turkey,1970,14939.82,93.6,2
France,1970,13840.02,79.3,1
Argentina,1970,27624.11,64.2,1
Egypt,1970,10954.01,90.0,0
China,1970,17528.77,76.9,1
Turkey,1970,590.47,99.2,0
Japan,1970,19159.14,72.7,1
Canada,1970,27818.47,76.0,1
Kenya,1970,8358.16,73.2,1
Argentina,1970,12219.77,97.0,0
Canada,1970,8576.44,61.7,1
Canada,1970,19414.18,94.7,2
Canada,1970,-7423.6,72.5,0
South Africa,1970,17322.9,84.0,2
Australia,1970,14000.11,74.1,1
Saudi Arabia,1970,10479.0,91.0,0
Mexico,1970,8007.98,73.2,1
South Korea,1970,11866.27,90.9,2
Saudi Arabia,1970,8098.79,97.7,0
Brazil,1970,1026.7,81.7,0
Germany,1970,12287.83,79.4,1
Nigeria,1970,12526.48,97.1,0
India,1970,18529.74,89.9,1
Nigeria,1970,7125.71,95.3,0
India,1970,18196.49,68.6,1
Turkey,1970,13896.53,89.3,2
Nigeria,1970,-13014.2,87.1,0
Brazil,1970,14062.0,86.6,1
Indonesia,1970,9285.81,91.9,0
Egypt,1970,-566.06,79.3,0
South Africa,1970,-2360.01,78.4,0
South Africa,1970,7757.24,78.5,1
Germany,1970,10001.5,98.4,0
Nigeria,1970,-3521.36,85.2,0
China,1970,6025.97,83.9,0
China,1970,15064.31,97.2,2
Saudi Arabia,1970,4844.23,92.0,0
Brazil,1970,15603.08,99.2,2
Argentina,1970,7556.19,91.4,0
Australia,1970,17471.75,64.8,1
Brazil,1970,27632.19,97.9,2
Egypt,1970,-2144.08,100.0,0
China,1970,11777.44,100.0,2
Turkey,1970,10426.63,74.0,1
South Africa,1970,5562.47,87.1,0
Kenya,1970,5888.2,91.2,0
Germany,1970,12587.48,85.0,2
Canada,1970,12900.63,88.4,0
Kenya,1970,8658.23,88.6,0
Brazil,1970,14038.25,96.0,2
South Korea,1970,9802.1,83.4,1
Canada,1970,5544.37,100.0,0
France,1970,1233.1,85.1,0
South Korea,1970,10654.11,73.4,1
Russia,1970,9196.18,100.0,0
Kenya,1970,11118.92,81.0,2
United States,1970,22699.64,82.9,2
Indonesia,1970,-4734.03,74.4,0
Kenya,1970,-13883.54,100.0,0
Nigeria,1970,8565.46,98.6,0
Turkey,1970,21876.65,100.0,0
Turkey,1970,7366.65,82.5,0
United States,1970,16787.04,94.6,2
India,1970,22578.34,87.8,2
Egypt,1970,10619.69,90.6,0
Turkey,1970,5956.55,81.9,0
Brazil,1970,19714.03,83.1,2
Japan,1970,24376.77,55.4,1
Mexico,1970,35988.61,85.3,2
Canada,1970,8594.35,86.0,2
Canada,1970,14378.28,86.1,2
Canada,1970,15722.97,74.1,1
Egypt,1970,1176.52,97.2,0
South Africa,1970,11380.5,97.1,0
South Korea,1970,18097.99,74.0,2
Turkey,1970,11029.52,87.2,2
Argentina,1970,8991.03,78.8,1
India,1970,24195.23,80.1,1
Egypt,1970,7130.59,74.2,1
India,1970,2417.67,88.5,0
India,1970,18100.69,87.3,2
Mexico,1970,21163.0,81.1,2
Mexico,1970,19656.48,74.6,1
Russia,1970,26694.43,75.0,1
Saudi Arabia,1970,15182.12,71.0,1
Egypt,1970,11268.09,65.5,1
Germany,1970,17118.4,100.0,2
Indonesia,1970,14350.8,84.8,2
China,1970,12535.82,77.5,1
Japan,1970,13437.55,82.6,1
Canada,1970,17841.39,72.2,1
Canada,1970,22729.83,73.6,1
Germany,1970,2512.07,83.5,0
Turkey,1970,-1034.67,79.5,0
Japan,1970,25505.58,84.5,1
India,1970,3505.78,85.1,0
Turkey,1970,13312.89,81.3,2
Russia,1970,22422.9,90.7,2
United States,1970,26804.56,100.0,2
Brazil,1970,16335.87,89.3,1
United States,1970,19862.44,74.8,1
Argentina,1970,15619.02,92.0,0
Japan,1970,7528.04,73.3,1
India,1970,2753.76,75.5,1
China,1970,25709.99,92.1,2
Turkey,1970,2174.0,91.7,0
Egypt,1970,-9592.57,84.3,0
Japan,1970,-4008.75,93.2,0
Indonesia,1970,6080.89,72.8,1
Kenya,1970,-1128.4,92.5,0
India,1970,19088.6,83.2,2
United States,1970,24742.52,96.7,2
South Africa,1970,7504.57,100.0,0
South Korea,1970,20415.78,74.1,1
South Korea,1970,12304.35,97.6,0
Canada,1970,24220.94,72.4,1
Kenya,1970,19135.29,100.0,2
Germany,1970,17716.02,75.9,1
Turkey,1970,23850.74,80.1,1
