Year,Education_Level,Enrollment_Rate
2017,Tertiary_Enrollment_winsorized,29.7
2015,Tertiary_Enrollment_winsorized,59.8
2016,Tertiary_Enrollment_winsorized,40.4
2020,Tertiary_Enrollment_winsorized,35.7
2018,Tertiary_Enrollment_winsorized,45.9
2022,Tertiary_Enrollment_winsorized,41.8
2022,Tertiary_Enrollment_winsorized,42.7
2019,Tertiary_Enrollment_winsorized,30.8
2022,Tertiary_Enrollment_winsorized,12.3
2018,Tertiary_Enrollment_winsorized,27.3
2023,Tertiary_Enrollment_winsorized,33.9
2023,Tertiary_Enrollment_winsorized,30.8
2015,Tertiary_Enrollment_winsorized,37.3
2016,Tertiary_Enrollment_winsorized,44.7
2019,Tertiary_Enrollment_winsorized,56.4
2023,Tertiary_Enrollment_winsorized,53.2
2017,Tertiary_Enrollment_winsorized,59.8
2018,Tertiary_Enrollment_winsorized,29.2
2018,Tertiary_Enrollment_winsorized,10.6
2021,Tertiary_Enrollment_winsorized,43.3
2020,Tertiary_Enrollment_winsorized,36.1
2018,Tertiary_Enrollment_winsorized,42.8
2016,Tertiary_Enrollment_winsorized,33.0
2017,Tertiary_Enrollment_winsorized,51.4
2018,Tertiary_Enrollment_winsorized,35.2
2019,Tertiary_Enrollment_winsorized,10.6
2016,Tertiary_Enrollment_winsorized,30.7
2020,Tertiary_Enrollment_winsorized,37.3
2020,Tertiary_Enrollment_winsorized,25.0
2015,Tertiary_Enrollment_winsorized,10.8
2017,Tertiary_Enrollment_winsorized,48.1
2021,Tertiary_Enrollment_winsorized,50.8
2020,Tertiary_Enrollment_winsorized,50.3
2017,Tertiary_Enrollment_winsorized,24.2
2017,Tertiary_Enrollment_winsorized,32.6
2024,Tertiary_Enrollment_winsorized,31.8
2020,Tertiary_Enrollment_winsorized,59.8
2019,Tertiary_Enrollment_winsorized,27.2
2020,Tertiary_Enrollment_winsorized,37.9
2016,Tertiary_Enrollment_winsorized,42.1
2017,Tertiary_Enrollment_winsorized,10.6
2020,Tertiary_Enrollment_winsorized,58.7
2021,Tertiary_Enrollment_winsorized,43.2
2022,Tertiary_Enrollment_winsorized,10.6
2016,Tertiary_Enrollment_winsorized,26.6
2021,Tertiary_Enrollment_winsorized,35.5
2017,Tertiary_Enrollment_winsorized,51.3
2020,Tertiary_Enrollment_winsorized,26.0
2017,Tertiary_Enrollment_winsorized,44.3
2020,Tertiary_Enrollment_winsorized,41.7
2022,Tertiary_Enrollment_winsorized,25.3
2022,Tertiary_Enrollment_winsorized,21.2
2024,Tertiary_Enrollment_winsorized,21.3
2017,Tertiary_Enrollment_winsorized,24.1
2021,Tertiary_Enrollment_winsorized,59.8
2023,Tertiary_Enrollment_winsorized,48.1
2023,Tertiary_Enrollment_winsorized,10.6
2022,Tertiary_Enrollment_winsorized,31.2
2023,Tertiary_Enrollment_winsorized,45.8
2021,Tertiary_Enrollment_winsorized,59.8
2024,Tertiary_Enrollment_winsorized,24.4
2023,Tertiary_Enrollment_winsorized,18.0
2018,Tertiary_Enrollment_winsorized,32.5
2018,Tertiary_Enrollment_winsorized,46.6
2015,Tertiary_Enrollment_winsorized,25.8
2015,Tertiary_Enrollment_winsorized,55.4
2023,Tertiary_Enrollment_winsorized,52.3
2017,Tertiary_Enrollment_winsorized,25.2
2015,Tertiary_Enrollment_winsorized,26.3
2020,Tertiary_Enrollment_winsorized,27.4
2019,Tertiary_Enrollment_winsorized,46.6
2017,Tertiary_Enrollment_winsorized,28.0
2021,Tertiary_Enrollment_winsorized,33.2
2018,Tertiary_Enrollment_winsorized,17.4
2015,Tertiary_Enrollment_winsorized,38.0
2016,Tertiary_Enrollment_winsorized,29.1
2021,Tertiary_Enrollment_winsorized,34.1
2021,Tertiary_Enrollment_winsorized,38.1
2015,Tertiary_Enrollment_winsorized,44.0
2024,Tertiary_Enrollment_winsorized,19.8
2022,Tertiary_Enrollment_winsorized,45.5
2017,Tertiary_Enrollment_winsorized,48.4
2017,Tertiary_Enrollment_winsorized,20.3
2017,Tertiary_Enrollment_winsorized,31.3
2018,Tertiary_Enrollment_winsorized,36.7
2015,Tertiary_Enrollment_winsorized,28.3
2021,Tertiary_Enrollment_winsorized,21.6
2017,Tertiary_Enrollment_winsorized,10.6
2017,Tertiary_Enrollment_winsorized,43.8
2019,Tertiary_Enrollment_winsorized,10.6
2021,Tertiary_Enrollment_winsorized,53.9
2022,Tertiary_Enrollment_winsorized,44.6
2019,Tertiary_Enrollment_winsorized,41.6
2017,Tertiary_Enrollment_winsorized,35.5
2015,Tertiary_Enrollment_winsorized,45.7
2017,Tertiary_Enrollment_winsorized,31.5
2017,Tertiary_Enrollment_winsorized,57.8
2021,Tertiary_Enrollment_winsorized,38.8
2022,Tertiary_Enrollment_winsorized,54.2
2019,Tertiary_Enrollment_winsorized,47.8
2023,Tertiary_Enrollment_winsorized,30.9
2018,Tertiary_Enrollment_winsorized,59.8
2017,Tertiary_Enrollment_winsorized,35.4
2016,Tertiary_Enrollment_winsorized,39.5
2021,Tertiary_Enrollment_winsorized,46.8
2018,Tertiary_Enrollment_winsorized,42.0
2024,Tertiary_Enrollment_winsorized,41.9
2018,Tertiary_Enrollment_winsorized,10.6
2017,Tertiary_Enrollment_winsorized,32.8
2024,Tertiary_Enrollment_winsorized,38.8
2022,Tertiary_Enrollment_winsorized,16.4
2020,Tertiary_Enrollment_winsorized,41.8
2021,Tertiary_Enrollment_winsorized,43.6
2015,Tertiary_Enrollment_winsorized,17.3
2021,Tertiary_Enrollment_winsorized,11.1
2019,Tertiary_Enrollment_winsorized,40.6
2016,Tertiary_Enrollment_winsorized,42.6
2020,Tertiary_Enrollment_winsorized,20.7
2020,Tertiary_Enrollment_winsorized,30.4
2018,Tertiary_Enrollment_winsorized,41.9
2017,Tertiary_Enrollment_winsorized,36.2
2016,Tertiary_Enrollment_winsorized,58.6
2018,Tertiary_Enrollment_winsorized,36.2
2015,Tertiary_Enrollment_winsorized,48.8
2018,Tertiary_Enrollment_winsorized,30.7
2018,Tertiary_Enrollment_winsorized,41.9
2018,Tertiary_Enrollment_winsorized,59.8
2016,Tertiary_Enrollment_winsorized,10.6
2024,Tertiary_Enrollment_winsorized,59.8
2024,Tertiary_Enrollment_winsorized,40.4
2015,Tertiary_Enrollment_winsorized,28.9
2020,Tertiary_Enrollment_winsorized,59.8
2019,Tertiary_Enrollment_winsorized,47.6
2020,Tertiary_Enrollment_winsorized,46.1
2021,Tertiary_Enrollment_winsorized,37.1
2018,Tertiary_Enrollment_winsorized,34.2
2021,Tertiary_Enrollment_winsorized,27.1
2017,Tertiary_Enrollment_winsorized,38.1
2020,Tertiary_Enrollment_winsorized,37.7
2023,Tertiary_Enrollment_winsorized,25.8
2023,Tertiary_Enrollment_winsorized,54.4
2015,Tertiary_Enrollment_winsorized,40.6
2021,Tertiary_Enrollment_winsorized,42.1
2024,Tertiary_Enrollment_winsorized,26.0
2019,Tertiary_Enrollment_winsorized,44.4
2017,Tertiary_Enrollment_winsorized,25.5
2016,Tertiary_Enrollment_winsorized,33.4
2018,Tertiary_Enrollment_winsorized,59.8
2017,Tertiary_Enrollment_winsorized,46.8
2023,Tertiary_Enrollment_winsorized,20.5
2024,Tertiary_Enrollment_winsorized,17.5
2020,Tertiary_Enrollment_winsorized,26.0
2017,Tertiary_Enrollment_winsorized,28.8
2019,Tertiary_Enrollment_winsorized,50.4
2024,Tertiary_Enrollment_winsorized,18.7
2015,Tertiary_Enrollment_winsorized,34.8
2018,Tertiary_Enrollment_winsorized,37.9
2024,Tertiary_Enrollment_winsorized,17.9
2016,Tertiary_Enrollment_winsorized,39.9
2024,Tertiary_Enrollment_winsorized,29.8
2016,Tertiary_Enrollment_winsorized,49.3
2017,Tertiary_Enrollment_winsorized,26.3
2023,Tertiary_Enrollment_winsorized,36.6
2022,Tertiary_Enrollment_winsorized,39.2
2022,Tertiary_Enrollment_winsorized,22.4
2017,Tertiary_Enrollment_winsorized,29.6
2017,Tertiary_Enrollment_winsorized,26.1
2019,Tertiary_Enrollment_winsorized,54.9
2020,Tertiary_Enrollment_winsorized,53.4
2016,Tertiary_Enrollment_winsorized,27.8
2017,Tertiary_Enrollment_winsorized,50.8
2019,Tertiary_Enrollment_winsorized,44.2
2019,Tertiary_Enrollment_winsorized,32.9
2017,Tertiary_Enrollment_winsorized,48.6
2024,Tertiary_Enrollment_winsorized,37.7
2015,Tertiary_Enrollment_winsorized,49.9
2019,Tertiary_Enrollment_winsorized,41.7
2021,Tertiary_Enrollment_winsorized,43.6
2017,Tertiary_Enrollment_winsorized,31.0
2020,Tertiary_Enrollment_winsorized,59.8
2024,Tertiary_Enrollment_winsorized,10.6
2020,Tertiary_Enrollment_winsorized,31.6
2021,Tertiary_Enrollment_winsorized,44.4
2022,Tertiary_Enrollment_winsorized,22.2
2015,Tertiary_Enrollment_winsorized,49.9
2015,Tertiary_Enrollment_winsorized,30.9
2023,Tertiary_Enrollment_winsorized,48.8
2017,Tertiary_Enrollment_winsorized,39.1
2019,Tertiary_Enrollment_winsorized,48.2
2017,Tertiary_Enrollment_winsorized,10.6
2021,Tertiary_Enrollment_winsorized,10.6
2018,Tertiary_Enrollment_winsorized,34.2
2022,Tertiary_Enrollment_winsorized,10.6
2020,Tertiary_Enrollment_winsorized,34.7
2022,Tertiary_Enrollment_winsorized,17.4
2022,Tertiary_Enrollment_winsorized,37.2
2016,Tertiary_Enrollment_winsorized,22.6
2016,Tertiary_Enrollment_winsorized,32.6
2021,Tertiary_Enrollment_winsorized,33.2
2021,Tertiary_Enrollment_winsorized,49.9
2016,Tertiary_Enrollment_winsorized,37.1
2020,Tertiary_Enrollment_winsorized,25.8
2022,Tertiary_Enrollment_winsorized,31.8
2022,Tertiary_Enrollment_winsorized,39.7
2019,Tertiary_Enrollment_winsorized,35.8
2015,Tertiary_Enrollment_winsorized,47.7
2017,Tertiary_Enrollment_winsorized,38.7
2017,Tertiary_Enrollment_winsorized,19.4
2020,Tertiary_Enrollment_winsorized,23.1
2015,Tertiary_Enrollment_winsorized,23.6
2021,Tertiary_Enrollment_winsorized,10.6
2020,Tertiary_Enrollment_winsorized,33.8
2022,Tertiary_Enrollment_winsorized,39.0
2015,Tertiary_Enrollment_winsorized,46.1
2015,Tertiary_Enrollment_winsorized,31.5
2019,Tertiary_Enrollment_winsorized,32.0
2017,Tertiary_Enrollment_winsorized,37.7
2017,Tertiary_Enrollment_winsorized,42.2
2019,Tertiary_Enrollment_winsorized,46.2
2016,Tertiary_Enrollment_winsorized,34.7
2022,Tertiary_Enrollment_winsorized,10.6
2023,Tertiary_Enrollment_winsorized,10.6
2019,Tertiary_Enrollment_winsorized,38.0
2015,Tertiary_Enrollment_winsorized,33.0
2021,Tertiary_Enrollment_winsorized,23.0
2019,Tertiary_Enrollment_winsorized,41.4
2018,Tertiary_Enrollment_winsorized,57.5
2021,Tertiary_Enrollment_winsorized,56.9
2022,Tertiary_Enrollment_winsorized,35.3
2017,Tertiary_Enrollment_winsorized,48.0
2020,Tertiary_Enrollment_winsorized,25.9
2021,Tertiary_Enrollment_winsorized,10.6
2023,Tertiary_Enrollment_winsorized,28.8
2018,Tertiary_Enrollment_winsorized,38.2
2024,Tertiary_Enrollment_winsorized,43.0
2017,Tertiary_Enrollment_winsorized,28.1
2020,Tertiary_Enrollment_winsorized,22.2
2017,Tertiary_Enrollment_winsorized,59.8
2017,Tertiary_Enrollment_winsorized,28.3
2020,Tertiary_Enrollment_winsorized,43.5
2021,Tertiary_Enrollment_winsorized,29.4
2023,Tertiary_Enrollment_winsorized,29.6
2022,Tertiary_Enrollment_winsorized,10.6
2022,Tertiary_Enrollment_winsorized,37.0
2016,Tertiary_Enrollment_winsorized,21.9
2018,Tertiary_Enrollment_winsorized,46.6
2021,Tertiary_Enrollment_winsorized,15.7
2017,Tertiary_Enrollment_winsorized,44.0
2021,Tertiary_Enrollment_winsorized,34.7
2020,Tertiary_Enrollment_winsorized,10.6
2018,Tertiary_Enrollment_winsorized,34.5
2015,Tertiary_Enrollment_winsorized,42.7
2020,Tertiary_Enrollment_winsorized,22.8
2019,Tertiary_Enrollment_winsorized,25.5
2023,Tertiary_Enrollment_winsorized,57.0
2022,Tertiary_Enrollment_winsorized,34.1
2021,Tertiary_Enrollment_winsorized,10.6
2020,Tertiary_Enrollment_winsorized,32.8
2023,Tertiary_Enrollment_winsorized,18.0
2023,Tertiary_Enrollment_winsorized,38.5
2016,Tertiary_Enrollment_winsorized,49.1
2022,Tertiary_Enrollment_winsorized,47.3
2020,Tertiary_Enrollment_winsorized,24.9
2023,Tertiary_Enrollment_winsorized,38.5
2017,Tertiary_Enrollment_winsorized,34.8
2021,Tertiary_Enrollment_winsorized,29.2
2019,Tertiary_Enrollment_winsorized,19.7
2019,Tertiary_Enrollment_winsorized,19.7
2016,Tertiary_Enrollment_winsorized,14.8
2016,Tertiary_Enrollment_winsorized,41.4
2015,Tertiary_Enrollment_winsorized,44.5
2021,Tertiary_Enrollment_winsorized,56.3
2022,Tertiary_Enrollment_winsorized,59.8
2023,Tertiary_Enrollment_winsorized,31.0
2022,Tertiary_Enrollment_winsorized,37.1
2024,Tertiary_Enrollment_winsorized,24.3
2019,Tertiary_Enrollment_winsorized,37.1
2018,Tertiary_Enrollment_winsorized,58.5
2022,Tertiary_Enrollment_winsorized,24.4
2021,Tertiary_Enrollment_winsorized,36.8
2018,Tertiary_Enrollment_winsorized,34.0
2016,Tertiary_Enrollment_winsorized,46.5
2022,Tertiary_Enrollment_winsorized,59.2
2021,Tertiary_Enrollment_winsorized,10.9
2020,Tertiary_Enrollment_winsorized,25.7
2023,Tertiary_Enrollment_winsorized,21.5
2019,Tertiary_Enrollment_winsorized,23.5
2019,Tertiary_Enrollment_winsorized,49.4
2018,Tertiary_Enrollment_winsorized,40.2
2021,Tertiary_Enrollment_winsorized,59.8
2015,Tertiary_Enrollment_winsorized,44.9
2017,Tertiary_Enrollment_winsorized,40.3
2023,Tertiary_Enrollment_winsorized,49.9
2020,Tertiary_Enrollment_winsorized,47.4
2017,Tertiary_Enrollment_winsorized,40.8
2021,Tertiary_Enrollment_winsorized,35.0
2023,Tertiary_Enrollment_winsorized,41.0
2018,Tertiary_Enrollment_winsorized,48.5
2021,Tertiary_Enrollment_winsorized,36.7
2024,Tertiary_Enrollment_winsorized,11.2
2017,Tertiary_Enrollment_winsorized,10.6
2017,Tertiary_Enrollment_winsorized,27.7
2020,Tertiary_Enrollment_winsorized,59.8
2017,Tertiary_Enrollment_winsorized,13.0
2018,Tertiary_Enrollment_winsorized,14.3
2017,Tertiary_Enrollment_winsorized,25.6
2016,Tertiary_Enrollment_winsorized,36.4
2021,Tertiary_Enrollment_winsorized,28.1
2023,Tertiary_Enrollment_winsorized,54.8
2020,Tertiary_Enrollment_winsorized,34.1
2016,Tertiary_Enrollment_winsorized,44.1
2015,Tertiary_Enrollment_winsorized,20.7
2015,Tertiary_Enrollment_winsorized,45.1
2017,Tertiary_Enrollment_winsorized,59.8
2024,Tertiary_Enrollment_winsorized,43.8
2016,Tertiary_Enrollment_winsorized,59.8
2021,Tertiary_Enrollment_winsorized,39.9
2017,Tertiary_Enrollment_winsorized,23.1
2020,Tertiary_Enrollment_winsorized,59.8
2018,Tertiary_Enrollment_winsorized,49.3
2019,Tertiary_Enrollment_winsorized,21.3
2023,Tertiary_Enrollment_winsorized,31.6
2021,Tertiary_Enrollment_winsorized,30.2
2015,Tertiary_Enrollment_winsorized,19.2
2016,Tertiary_Enrollment_winsorized,54.5
2015,Tertiary_Enrollment_winsorized,20.5
2016,Tertiary_Enrollment_winsorized,58.1
2022,Tertiary_Enrollment_winsorized,39.1
2016,Tertiary_Enrollment_winsorized,44.5
2017,Tertiary_Enrollment_winsorized,33.1
2019,Tertiary_Enrollment_winsorized,37.5
2016,Tertiary_Enrollment_winsorized,19.7
2022,Tertiary_Enrollment_winsorized,55.1
2018,Tertiary_Enrollment_winsorized,49.0
2016,Tertiary_Enrollment_winsorized,44.4
2015,Tertiary_Enrollment_winsorized,16.7
2016,Tertiary_Enrollment_winsorized,43.3
2016,Tertiary_Enrollment_winsorized,31.6
2021,Tertiary_Enrollment_winsorized,38.5
2020,Tertiary_Enrollment_winsorized,37.6
2017,Tertiary_Enrollment_winsorized,36.8
2019,Tertiary_Enrollment_winsorized,38.3
2017,Tertiary_Enrollment_winsorized,46.5
2024,Tertiary_Enrollment_winsorized,30.7
2016,Tertiary_Enrollment_winsorized,15.1
2020,Tertiary_Enrollment_winsorized,42.1
2024,Tertiary_Enrollment_winsorized,46.4
2023,Tertiary_Enrollment_winsorized,10.6
2017,Tertiary_Enrollment_winsorized,42.7
2019,Tertiary_Enrollment_winsorized,36.9
2018,Tertiary_Enrollment_winsorized,15.5
2015,Tertiary_Enrollment_winsorized,40.0
2015,Tertiary_Enrollment_winsorized,35.3
2023,Tertiary_Enrollment_winsorized,23.5
2018,Tertiary_Enrollment_winsorized,59.8
2016,Tertiary_Enrollment_winsorized,10.6
2015,Tertiary_Enrollment_winsorized,29.7
2017,Tertiary_Enrollment_winsorized,19.4
2016,Tertiary_Enrollment_winsorized,14.8
2019,Tertiary_Enrollment_winsorized,23.9
2022,Tertiary_Enrollment_winsorized,12.8
2016,Tertiary_Enrollment_winsorized,16.7
2023,Tertiary_Enrollment_winsorized,33.4
2022,Tertiary_Enrollment_winsorized,42.0
2021,Tertiary_Enrollment_winsorized,36.1
2021,Tertiary_Enrollment_winsorized,10.6
2019,Tertiary_Enrollment_winsorized,34.7
2018,Tertiary_Enrollment_winsorized,59.8
2021,Tertiary_Enrollment_winsorized,44.7
2024,Tertiary_Enrollment_winsorized,26.7
2019,Tertiary_Enrollment_winsorized,20.5
2018,Tertiary_Enrollment_winsorized,41.5
2021,Tertiary_Enrollment_winsorized,32.3
2021,Tertiary_Enrollment_winsorized,23.6
2019,Tertiary_Enrollment_winsorized,28.7
2024,Tertiary_Enrollment_winsorized,25.7
2024,Tertiary_Enrollment_winsorized,39.2
2021,Tertiary_Enrollment_winsorized,39.8
2024,Tertiary_Enrollment_winsorized,45.2
2020,Tertiary_Enrollment_winsorized,15.3
2022,Tertiary_Enrollment_winsorized,45.6
2015,Tertiary_Enrollment_winsorized,33.0
2019,Tertiary_Enrollment_winsorized,17.9
2021,Tertiary_Enrollment_winsorized,29.3
2024,Tertiary_Enrollment_winsorized,27.0
2020,Tertiary_Enrollment_winsorized,25.7
2015,Tertiary_Enrollment_winsorized,53.1
2017,Tertiary_Enrollment_winsorized,43.3
2021,Tertiary_Enrollment_winsorized,56.0
2020,Tertiary_Enrollment_winsorized,46.7
2016,Tertiary_Enrollment_winsorized,11.1
2020,Tertiary_Enrollment_winsorized,12.3
2017,Tertiary_Enrollment_winsorized,29.2
2016,Tertiary_Enrollment_winsorized,43.4
2020,Tertiary_Enrollment_winsorized,10.6
2020,Tertiary_Enrollment_winsorized,59.8
2022,Tertiary_Enrollment_winsorized,41.1
2020,Tertiary_Enrollment_winsorized,27.4
2023,Tertiary_Enrollment_winsorized,33.2
2021,Tertiary_Enrollment_winsorized,59.8
2024,Tertiary_Enrollment_winsorized,54.6
2023,Tertiary_Enrollment_winsorized,10.6
2016,Tertiary_Enrollment_winsorized,54.4
2019,Tertiary_Enrollment_winsorized,14.3
2016,Tertiary_Enrollment_winsorized,10.6
2021,Tertiary_Enrollment_winsorized,35.7
2020,Tertiary_Enrollment_winsorized,59.8
2018,Tertiary_Enrollment_winsorized,43.7
2015,Tertiary_Enrollment_winsorized,48.2
2022,Tertiary_Enrollment_winsorized,43.4
2019,Tertiary_Enrollment_winsorized,26.6
2016,Tertiary_Enrollment_winsorized,28.5
2022,Tertiary_Enrollment_winsorized,23.3
2024,Tertiary_Enrollment_winsorized,32.4
2024,Tertiary_Enrollment_winsorized,57.9
2018,Tertiary_Enrollment_winsorized,31.3
2015,Tertiary_Enrollment_winsorized,39.8
2015,Tertiary_Enrollment_winsorized,20.3
2015,Tertiary_Enrollment_winsorized,14.1
2019,Tertiary_Enrollment_winsorized,27.2
2021,Tertiary_Enrollment_winsorized,59.8
2023,Tertiary_Enrollment_winsorized,10.6
2015,Tertiary_Enrollment_winsorized,57.1
2015,Tertiary_Enrollment_winsorized,42.3
2022,Tertiary_Enrollment_winsorized,40.4
2021,Tertiary_Enrollment_winsorized,40.9
2019,Tertiary_Enrollment_winsorized,46.7
2020,Tertiary_Enrollment_winsorized,35.7
2016,Tertiary_Enrollment_winsorized,28.2
2020,Tertiary_Enrollment_winsorized,50.9
2024,Tertiary_Enrollment_winsorized,19.6
2021,Tertiary_Enrollment_winsorized,37.3
2022,Tertiary_Enrollment_winsorized,28.8
2016,Tertiary_Enrollment_winsorized,33.0
2024,Tertiary_Enrollment_winsorized,10.6
2015,Tertiary_Enrollment_winsorized,29.3
2015,Tertiary_Enrollment_winsorized,33.0
2017,Tertiary_Enrollment_winsorized,38.1
2020,Tertiary_Enrollment_winsorized,37.1
2018,Tertiary_Enrollment_winsorized,34.2
2016,Tertiary_Enrollment_winsorized,25.8
2020,Tertiary_Enrollment_winsorized,39.4
2015,Tertiary_Enrollment_winsorized,49.7
2019,Tertiary_Enrollment_winsorized,28.4
2016,Tertiary_Enrollment_winsorized,42.5
2019,Tertiary_Enrollment_winsorized,44.1
2019,Tertiary_Enrollment_winsorized,15.4
2024,Tertiary_Enrollment_winsorized,30.6
2019,Tertiary_Enrollment_winsorized,23.8
2017,Tertiary_Enrollment_winsorized,22.3
2022,Tertiary_Enrollment_winsorized,42.0
2017,Tertiary_Enrollment_winsorized,23.8
2017,Tertiary_Enrollment_winsorized,45.3
2021,Tertiary_Enrollment_winsorized,39.0
2016,Tertiary_Enrollment_winsorized,25.4
2023,Tertiary_Enrollment_winsorized,33.7
2024,Tertiary_Enrollment_winsorized,51.5
2022,Tertiary_Enrollment_winsorized,45.0
2020,Tertiary_Enrollment_winsorized,32.2
2018,Tertiary_Enrollment_winsorized,38.1
2019,Tertiary_Enrollment_winsorized,24.7
2016,Tertiary_Enrollment_winsorized,46.8
2023,Tertiary_Enrollment_winsorized,22.8
2018,Tertiary_Enrollment_winsorized,40.4
2016,Tertiary_Enrollment_winsorized,29.7
2015,Tertiary_Enrollment_winsorized,26.2
2015,Tertiary_Enrollment_winsorized,54.6
2022,Tertiary_Enrollment_winsorized,51.6
2018,Tertiary_Enrollment_winsorized,33.2
2016,Tertiary_Enrollment_winsorized,44.2
2018,Tertiary_Enrollment_winsorized,17.9
2023,Tertiary_Enrollment_winsorized,50.4
2020,Tertiary_Enrollment_winsorized,19.9
2022,Tertiary_Enrollment_winsorized,48.2
2023,Tertiary_Enrollment_winsorized,49.5
2017,Tertiary_Enrollment_winsorized,36.9
2020,Tertiary_Enrollment_winsorized,30.1
2022,Tertiary_Enrollment_winsorized,46.4
2023,Tertiary_Enrollment_winsorized,39.3
2021,Tertiary_Enrollment_winsorized,15.7
2016,Tertiary_Enrollment_winsorized,29.4
2021,Tertiary_Enrollment_winsorized,22.0
2019,Tertiary_Enrollment_winsorized,22.7
2016,Tertiary_Enrollment_winsorized,46.9
2022,Tertiary_Enrollment_winsorized,42.7
2016,Tertiary_Enrollment_winsorized,39.2
2015,Tertiary_Enrollment_winsorized,42.7
2017,Tertiary_Enrollment_winsorized,32.9
2015,Tertiary_Enrollment_winsorized,30.9
2023,Tertiary_Enrollment_winsorized,28.8
2020,Tertiary_Enrollment_winsorized,54.4
2016,Tertiary_Enrollment_winsorized,32.7
2016,Tertiary_Enrollment_winsorized,49.0
2021,Tertiary_Enrollment_winsorized,59.8
2017,Tertiary_Enrollment_winsorized,23.4
2023,Tertiary_Enrollment_winsorized,31.7
2023,Tertiary_Enrollment_winsorized,40.7
2015,Tertiary_Enrollment_winsorized,47.5
2019,Tertiary_Enrollment_winsorized,59.8
2016,Tertiary_Enrollment_winsorized,10.6
2021,Tertiary_Enrollment_winsorized,42.3
2018,Tertiary_Enrollment_winsorized,14.3
2018,Tertiary_Enrollment_winsorized,34.1
2017,Tertiary_Enrollment_winsorized,21.2
2019,Tertiary_Enrollment_winsorized,31.5
2024,Tertiary_Enrollment_winsorized,13.7
2023,Tertiary_Enrollment_winsorized,27.0
2016,Tertiary_Enrollment_winsorized,21.5
2018,Tertiary_Enrollment_winsorized,46.9
2018,Tertiary_Enrollment_winsorized,22.0
2015,Tertiary_Enrollment_winsorized,28.4
2024,Tertiary_Enrollment_winsorized,21.4
2018,Tertiary_Enrollment_winsorized,39.3
2023,Tertiary_Enrollment_winsorized,25.3
2019,Tertiary_Enrollment_winsorized,49.7
2024,Tertiary_Enrollment_winsorized,25.2
